,cust,user_total_items,total_distinct_items,user_average_basket,weekday_rate,weekend_rate
11726,M880714788,273,74,1.625,0.5,0.5
11727,M208724774,670,206,5.775862068965517,0.3706896551724138,0.6293103448275862
11728,M069576817,28,20,1.0769230769230769,0.2692307692307692,0.7307692307692308
11735,M436841562,1378,294,6.5933014354066986,0.35406698564593303,0.6459330143540669
11749,M416821728,411,130,3.2109375,0.78125,0.21875
11756,M912795445,122,58,3.696969696969697,0.8787878787878788,0.12121212121212122
11757,M389512121,296,86,2.8737864077669903,0.39805825242718446,0.6019417475728155
11758,M827029518,102,67,2.2666666666666666,0.6,0.4
11769,M189256850,117,54,5.318181818181818,0.36363636363636365,0.6363636363636364
11775,M585343151,228,93,2.746987951807229,0.7590361445783133,0.24096385542168675
11776,M973740905,125,64,1.524390243902439,0.2926829268292683,0.7073170731707317
11782,M126051243,7,6,1.75,0.0,1.0
11784,M490663709,179,76,1.924731182795699,0.5161290322580645,0.4838709677419355
11785,M521195662,4,4,1.0,0.25,0.75
11787,M257463277,520,152,2.6530612244897958,0.7091836734693877,0.2908163265306123
11789,M936212780,630,213,3.088235294117647,0.5833333333333334,0.41666666666666663
11792,M801886431,100,39,1.5151515151515151,0.24242424242424243,0.7575757575757576
11793,M761846429,28,21,1.3333333333333333,0.23809523809523808,0.7619047619047619
11799,M686282615,545,137,2.8534031413612566,0.418848167539267,0.581151832460733
11801,M175988643,109,35,2.18,0.8,0.19999999999999996
11804,M382645654,94,30,3.4814814814814814,0.18518518518518517,0.8148148148148149
11811,M274531181,92,46,3.1724137931034484,0.5862068965517241,0.4137931034482759
11814,M853866866,59,31,2.107142857142857,0.5,0.5
11838,M491981931,31,19,4.428571428571429,0.14285714285714285,0.8571428571428572
11839,M004368674,60,33,4.285714285714286,0.07142857142857142,0.9285714285714286
11845,M282212682,51,24,1.2439024390243902,0.6585365853658537,0.3414634146341463
11856,M154210081,144,71,1.263157894736842,0.39473684210526316,0.6052631578947368
11858,M491264347,116,46,3.515151515151515,0.3333333333333333,0.6666666666666667
11860,M103491454,346,112,2.6615384615384614,0.4461538461538462,0.5538461538461539
11863,M521720846,110,62,8.461538461538462,0.3076923076923077,0.6923076923076923
11865,M711658367,23,17,1.6428571428571428,0.5714285714285714,0.4285714285714286
11869,M901040890,355,105,2.125748502994012,0.5688622754491018,0.43113772455089816
11874,M995674923,112,48,5.894736842105263,0.2631578947368421,0.736842105263158
11883,M124375196,151,49,2.9607843137254903,0.7450980392156863,0.2549019607843137
11886,M796635534,62,26,1.1923076923076923,0.38461538461538464,0.6153846153846154
11887,M264721861,86,45,1.4333333333333333,0.2833333333333333,0.7166666666666667
11889,M879174682,172,40,1.323076923076923,0.4846153846153846,0.5153846153846153
11893,M449200829,86,35,5.733333333333333,0.3333333333333333,0.6666666666666667
11898,M589271717,92,43,4.0,0.8260869565217391,0.17391304347826086
11900,M776757023,82,42,1.4137931034482758,0.5862068965517241,0.4137931034482759
11901,M943754955,423,152,7.833333333333333,0.5555555555555556,0.4444444444444444
11905,M799802451,254,103,3.9076923076923076,0.5538461538461539,0.4461538461538461
11913,M039542742,208,80,6.117647058823529,0.47058823529411764,0.5294117647058824
11919,M434843240,52,30,2.736842105263158,0.3157894736842105,0.6842105263157895
11920,M484933661,171,76,2.310810810810811,0.25675675675675674,0.7432432432432432
11922,M623087753,116,37,1.9661016949152543,0.5932203389830508,0.4067796610169492
11928,M342931213,30,18,1.3636363636363635,0.6363636363636364,0.36363636363636365
11934,M499051680,569,99,4.2781954887218046,0.6090225563909775,0.39097744360902253
11938,M974321368,27,22,3.0,0.4444444444444444,0.5555555555555556
11947,M071121776,515,169,2.2888888888888888,0.5688888888888889,0.4311111111111111
11948,M549295883,75,35,2.142857142857143,0.7142857142857143,0.2857142857142857
11951,M281338479,1243,254,10.105691056910569,0.7723577235772358,0.22764227642276424
11954,M536741764,45,16,2.25,0.4,0.6
11958,M121126808,310,115,4.366197183098592,0.647887323943662,0.352112676056338
11970,M029045391,401,149,2.50625,0.68125,0.31875
11971,M728484049,59,36,2.6818181818181817,0.8181818181818182,0.18181818181818177
11974,M481696654,267,111,4.8545454545454545,0.36363636363636365,0.6363636363636364
11982,M178459752,146,78,5.0344827586206895,0.896551724137931,0.10344827586206895
11984,M439502359,162,92,2.103896103896104,0.4155844155844156,0.5844155844155844
12006,M082113177,33,16,1.434782608695652,0.2608695652173913,0.7391304347826086
12010,M116873763,186,102,8.08695652173913,0.13043478260869565,0.8695652173913043
12012,M307013703,144,72,1.894736842105263,0.618421052631579,0.381578947368421
12016,M736270117,145,56,3.625,0.65,0.35
12018,M613636647,418,158,2.2,0.22631578947368422,0.7736842105263158
12022,M669258479,392,61,1.7737556561085972,0.4751131221719457,0.5248868778280543
12025,M058369358,19,11,1.5833333333333333,0.75,0.25
12032,M623150378,30,9,1.0714285714285714,0.7857142857142857,0.2142857142857143
12039,M968459692,454,168,5.536585365853658,0.6829268292682927,0.31707317073170727
12041,M196140226,53,33,1.2619047619047619,0.3333333333333333,0.6666666666666667
12042,M962496711,843,210,10.156626506024097,0.6867469879518072,0.3132530120481928
12045,M348902096,49,29,2.3333333333333335,0.3333333333333333,0.6666666666666667
12052,M838234044,375,165,4.6875,0.425,0.575
12054,M351714862,373,126,10.970588235294118,0.5294117647058824,0.47058823529411764
12057,M806430512,136,58,1.5280898876404494,0.6404494382022472,0.3595505617977528
12059,M371768555,60,35,2.5,0.4166666666666667,0.5833333333333333
12064,M911007575,36,13,1.5,0.5833333333333334,0.41666666666666663
12067,M663204524,737,224,6.408695652173913,0.6782608695652174,0.32173913043478264
12068,M675652478,27,15,1.4210526315789473,0.05263157894736842,0.9473684210526316
12080,M395644595,584,149,4.294117647058823,0.41911764705882354,0.5808823529411764
12086,M417164730,145,53,1.7901234567901234,0.5925925925925926,0.40740740740740744
12089,M754825402,324,143,2.8421052631578947,0.5614035087719298,0.4385964912280702
12092,M739918727,78,40,4.875,0.1875,0.8125
12098,M475671852,859,113,4.27363184079602,0.208955223880597,0.791044776119403
12110,M439694138,94,40,1.5161290322580645,0.43548387096774194,0.564516129032258
12113,M641695874,524,189,2.847826086956522,0.7554347826086957,0.24456521739130432
12115,M526244631,953,211,3.751968503937008,0.468503937007874,0.5314960629921259
12118,M049729478,38,11,1.8095238095238095,0.14285714285714285,0.8571428571428572
12124,M070016533,754,203,5.129251700680272,0.5034013605442177,0.4965986394557823
12126,M317916211,67,46,2.09375,0.5625,0.4375
12128,M464959628,119,56,4.76,0.48,0.52
12131,M766946784,3,3,1.5,0.0,1.0
12134,M718770234,51,20,3.0,0.8235294117647058,0.17647058823529416
12136,M173473481,329,118,2.150326797385621,0.32679738562091504,0.673202614379085
12140,M005756325,95,31,2.5,0.5526315789473685,0.4473684210526315
12142,M334729647,627,192,3.2153846153846155,0.7230769230769231,0.27692307692307694
12150,M206890058,144,51,4.8,0.7,0.30000000000000004
12155,M995682912,142,84,4.303030303030303,0.48484848484848486,0.5151515151515151
12157,M703067765,141,39,7.05,0.75,0.25
12158,M843698425,997,226,4.839805825242719,0.6310679611650486,0.3689320388349514
12161,M920476315,1163,216,3.7275641025641026,0.842948717948718,0.15705128205128205
12163,M095670411,103,45,1.7457627118644068,0.5084745762711864,0.4915254237288136
12164,M489799693,204,82,5.1,0.775,0.22499999999999998
12168,M884655059,80,13,1.1428571428571428,0.6285714285714286,0.37142857142857144
12171,M278915465,83,42,2.9642857142857144,0.35714285714285715,0.6428571428571428
12181,M067167944,1142,268,5.653465346534653,0.6287128712871287,0.3712871287128713
12187,M834047216,9,3,1.5,0.16666666666666666,0.8333333333333334
12190,M398729590,32,19,1.2307692307692308,0.15384615384615385,0.8461538461538461
12191,M475905101,99,65,2.5384615384615383,0.6666666666666666,0.33333333333333337
12199,M732824583,152,29,2.6666666666666665,0.6140350877192983,0.38596491228070173
12200,M107709772,361,124,9.756756756756756,0.35135135135135137,0.6486486486486487
12212,M528487912,833,200,4.338541666666667,0.5260416666666666,0.47395833333333337
12237,M884622960,104,57,3.466666666666667,0.3,0.7
12238,M874744108,40,25,1.4814814814814814,0.07407407407407407,0.9259259259259259
12251,M312252882,335,118,4.036144578313253,0.5662650602409639,0.4337349397590361
12260,M125966284,98,43,2.7222222222222223,0.3055555555555556,0.6944444444444444
12261,M890726099,470,158,5.595238095238095,0.6904761904761905,0.30952380952380953
12266,M300175131,78,34,1.625,0.4166666666666667,0.5833333333333333
12270,M604679819,85,35,3.269230769230769,0.4230769230769231,0.5769230769230769
12276,M348021954,929,176,6.932835820895522,0.7611940298507462,0.23880597014925375
12290,M192795682,35,22,1.2962962962962963,0.7037037037037037,0.2962962962962963
12293,M574195239,18,12,1.6363636363636365,0.6363636363636364,0.36363636363636365
12301,M701866066,991,184,5.243386243386244,0.7142857142857143,0.2857142857142857
12302,M420276108,144,50,2.3225806451612905,0.43548387096774194,0.564516129032258
12304,M962442639,505,133,3.6861313868613137,0.583941605839416,0.416058394160584
12307,M499221978,390,84,1.9402985074626866,0.6766169154228856,0.3233830845771144
12308,M574527927,164,49,8.631578947368421,0.5263157894736842,0.4736842105263158
12316,M804278989,78,38,1.7333333333333334,0.26666666666666666,0.7333333333333334
12327,M039656170,106,52,2.65,0.7,0.30000000000000004
12328,M178509386,406,145,4.561797752808989,0.6741573033707865,0.3258426966292135
12341,M169984055,252,54,6.3,0.625,0.375
12342,M440874931,74,35,1.1746031746031746,0.8095238095238095,0.19047619047619047
12348,M500789827,504,90,2.0655737704918034,0.6885245901639344,0.3114754098360656
12365,M247389467,105,63,2.763157894736842,0.47368421052631576,0.5263157894736843
12371,M426301977,486,147,6.845070422535211,0.5492957746478874,0.45070422535211263
12375,M864457514,120,38,2.926829268292683,0.12195121951219512,0.8780487804878049
12380,M615206639,61,24,1.6944444444444444,0.7777777777777778,0.2222222222222222
12398,M159032724,632,168,4.213333333333333,0.6866666666666666,0.31333333333333335
12399,M558156427,68,19,2.3448275862068964,0.27586206896551724,0.7241379310344828
12415,M529944678,120,57,1.8461538461538463,0.8461538461538461,0.15384615384615385
12420,M196341801,4,4,1.0,0.0,1.0
12421,M119550308,310,90,3.369565217391304,0.9347826086956522,0.06521739130434778
12431,M576938568,60,25,2.0,0.4,0.6
12434,M632085486,179,74,6.62962962962963,0.2962962962962963,0.7037037037037037
12437,M794454765,23,19,1.2105263157894737,0.15789473684210525,0.8421052631578947
12445,M864727138,379,142,3.9894736842105263,0.4105263157894737,0.5894736842105264
12454,M979307725,104,58,1.8571428571428572,0.17857142857142858,0.8214285714285714
12461,M066706672,50,33,2.272727272727273,0.5909090909090909,0.40909090909090906
12471,M708787816,1062,168,7.925373134328358,0.5746268656716418,0.4253731343283582
12475,M457229341,96,42,2.2325581395348837,0.5348837209302325,0.4651162790697675
12478,M205142844,455,132,1.9527896995708154,0.7896995708154506,0.2103004291845494
12481,M952895649,93,46,1.2916666666666667,0.6388888888888888,0.36111111111111116
12483,M952665070,93,48,4.65,0.1,0.9
12492,M491737631,121,36,2.372549019607843,0.6274509803921569,0.37254901960784315
12504,M676807537,68,43,2.0,0.7941176470588235,0.20588235294117652
12511,M350494217,183,92,5.382352941176471,0.6470588235294118,0.3529411764705882
12524,M877053386,1575,209,7.572115384615385,0.8173076923076923,0.1826923076923077
12531,M043767284,165,82,3.8372093023255816,0.5116279069767442,0.4883720930232558
12532,M680492791,206,103,3.433333333333333,0.5833333333333334,0.41666666666666663
12533,M064219570,4,3,1.0,0.0,1.0
12536,M470903990,178,61,1.6952380952380952,0.7904761904761904,0.20952380952380956
12538,M056459503,269,102,2.1693548387096775,0.4274193548387097,0.5725806451612903
12548,M455885515,271,74,2.7653061224489797,0.7551020408163265,0.24489795918367352
12555,M301556857,392,104,3.2131147540983607,0.5737704918032787,0.42622950819672134
12562,M516603094,18,11,1.2,0.5333333333333333,0.4666666666666667
12572,M455158437,32,11,4.0,0.125,0.875
12590,M727292705,158,74,4.157894736842105,0.5789473684210527,0.42105263157894735
12619,M066402779,172,67,1.3129770992366412,0.732824427480916,0.26717557251908397
12625,M164583572,165,47,1.896551724137931,0.6551724137931034,0.3448275862068966
12628,M860395211,13,8,1.3,0.1,0.9
12630,M974172729,519,128,5.7032967032967035,0.5824175824175825,0.41758241758241754
12653,M673448709,70,24,2.0588235294117645,0.38235294117647056,0.6176470588235294
12667,M105373674,207,95,3.6315789473684212,0.38596491228070173,0.6140350877192983
12682,M034382564,53,24,1.2619047619047619,0.42857142857142855,0.5714285714285714
12691,M152955237,76,45,1.8095238095238095,0.7380952380952381,0.26190476190476186
12700,M885795370,776,178,4.703030303030303,0.7454545454545455,0.2545454545454545
12703,M809771100,116,24,5.2727272727272725,0.45454545454545453,0.5454545454545454
12715,M902242249,70,51,2.0,0.6285714285714286,0.37142857142857144
12735,M173469177,227,91,1.6214285714285714,0.4142857142857143,0.5857142857142856
12738,M226634178,15,15,2.5,0.0,1.0
12740,M858639032,5,3,1.6666666666666667,0.6666666666666666,0.33333333333333337
12741,M094616845,196,59,2.1777777777777776,0.7555555555555555,0.24444444444444446
12742,M262716274,40,23,1.2121212121212122,0.5454545454545454,0.4545454545454546
12761,M130806186,35,16,1.75,0.25,0.75
12762,M693212044,785,133,8.092783505154639,0.422680412371134,0.5773195876288659
12763,M234535038,41,22,1.7826086956521738,0.2608695652173913,0.7391304347826086
12786,M148994400,183,74,2.5416666666666665,0.4583333333333333,0.5416666666666667
12794,M839905488,59,26,2.107142857142857,0.8214285714285714,0.1785714285714286
12795,M981881280,72,40,2.25,0.21875,0.78125
12810,M885651029,278,113,3.915492957746479,0.5774647887323944,0.4225352112676056
12819,M961191241,166,71,2.155844155844156,0.5194805194805194,0.48051948051948057
12833,M698127127,20,6,2.0,0.2,0.8
12838,M555145390,702,160,6.157894736842105,0.9385964912280702,0.06140350877192979
12850,M036973210,197,84,2.095744680851064,0.5531914893617021,0.44680851063829785
12852,M659969811,45,17,1.7307692307692308,0.6538461538461539,0.34615384615384615
12853,M061683673,312,116,1.625,0.1875,0.8125
12867,M732870433,200,110,3.076923076923077,0.6923076923076923,0.3076923076923077
12875,M678416193,182,79,2.3037974683544302,0.2911392405063291,0.7088607594936709
12881,M830029933,37,22,1.3214285714285714,0.21428571428571427,0.7857142857142857
12885,M606203092,160,94,2.318840579710145,0.6231884057971014,0.37681159420289856
12890,M468659552,252,58,2.831460674157303,0.7078651685393258,0.2921348314606742
12894,M746917810,517,162,3.946564885496183,0.6106870229007634,0.3893129770992366
12901,M313386075,104,53,2.3636363636363638,0.3409090909090909,0.6590909090909092
12904,M878949431,414,141,4.099009900990099,0.3564356435643564,0.6435643564356436
12905,M107899400,204,64,3.2903225806451615,0.5483870967741935,0.4516129032258065
12906,M386279675,37,21,1.9473684210526316,0.5263157894736842,0.4736842105263158
12907,M739590499,353,96,1.5482456140350878,0.5175438596491229,0.48245614035087714
12909,M693656373,97,44,1.830188679245283,0.6981132075471698,0.30188679245283023
12918,M975660295,592,165,3.770700636942675,0.45222929936305734,0.5477707006369427
12927,M859361095,98,39,1.5076923076923077,0.4461538461538462,0.5538461538461539
12935,M529662491,5,5,1.0,0.0,1.0
12942,M856764179,35,12,2.0588235294117645,0.8235294117647058,0.17647058823529416
12954,M814202734,4,3,1.0,0.5,0.5
12971,M503710371,122,53,1.1730769230769231,0.7403846153846154,0.2596153846153846
12989,M165766118,1,1,1.0,0.0,1.0
12990,M814767650,92,31,4.0,0.7391304347826086,0.26086956521739135
12991,M032346209,175,75,2.1604938271604937,0.6296296296296297,0.37037037037037035
12994,M990361322,422,99,4.3061224489795915,0.673469387755102,0.326530612244898
13015,M075392188,263,87,2.023076923076923,0.23846153846153847,0.7615384615384615
13016,M671131955,391,92,5.924242424242424,0.6363636363636364,0.36363636363636365
13020,M285467736,376,137,1.7735849056603774,0.7216981132075472,0.2783018867924528
13027,M586176066,265,112,1.9924812030075187,0.41353383458646614,0.5864661654135339
13035,M809011197,68,19,1.7435897435897436,0.5128205128205128,0.4871794871794872
13041,M781652870,145,70,3.2222222222222223,0.2,0.8
13045,M950328003,300,113,2.5210084033613445,0.6386554621848739,0.3613445378151261
13063,M700347331,546,91,5.055555555555555,0.75,0.25
